in s,C1 in V
-2.9134296E-01,-2.9373169E-04
-2.9133380E-01,-3.0136108E-04
-2.9132464E-01,-3.3187866E-04
-2.9131548E-01,-3.0899048E-04
-2.9130632E-01,-3.5476685E-04
-2.9129716E-01,-3.1661987E-04
-2.9128800E-01,-3.1661987E-04
-2.9127884E-01,-3.3187866E-04
-2.9126968E-01,-3.6239624E-04
-2.9126052E-01,-3.3187866E-04
-2.9125136E-01,-3.7002563E-04
-2.9124220E-01,-3.5476685E-04
-2.9123304E-01,-3.3187866E-04
-2.9122388E-01,-4.2343140E-04
-2.9121472E-01,-4.0054321E-04
-2.9120556E-01,-4.1580200E-04
-2.9119640E-01,-4.7683716E-04
-2.9118724E-01,-4.9209595E-04
-2.9117808E-01,-4.9972534E-04
-2.9116892E-01,-4.7683716E-04
-2.9115976E-01,-4.6157837E-04
-2.9115060E-01,-5.3024292E-04
-2.9114144E-01,-5.6838989E-04
-2.9113228E-01,-5.5313110E-04
-2.9112312E-01,-5.5313110E-04
-2.9111396E-01,-5.6838989E-04
-2.9110480E-01,-5.7601929E-04
-2.9109564E-01,-5.8364868E-04
-2.9108648E-01,-6.1416626E-04
-2.9107732E-01,-5.9890747E-04
-2.9106816E-01,-5.5313110E-04
-2.9105900E-01,-5.6076050E-04
-2.9104984E-01,-5.4550171E-04
-2.9104068E-01,-5.5313110E-04
-2.9103152E-01,-5.3024292E-04
-2.9102236E-01,-5.8364868E-04
-2.9101320E-01,-5.7601929E-04
-2.9100404E-01,-6.2942505E-04
-2.9099488E-01,-5.9890747E-04
-2.9098572E-01,-5.9127808E-04
-2.9097656E-01,-5.6076050E-04
-2.9096740E-01,-5.8364868E-04
-2.9095824E-01,-6.0653687E-04
-2.9094908E-01,-5.8364868E-04
-2.9093992E-01,-5.8364868E-04
-2.9093076E-01,-5.7601929E-04
-2.9092160E-01,-5.5313110E-04
-2.9091244E-01,-5.9127808E-04
-2.9090328E-01,-6.1416626E-04
-2.9089412E-01,-5.9890747E-04
-2.9088496E-01,-6.2179565E-04
-2.9087580E-01,-6.1416626E-04
-2.9086664E-01,-6.4468384E-04
-2.9085748E-01,-6.8283081E-04
-2.9084832E-01,-6.2942505E-04
-2.9083916E-01,-6.1416626E-04
-2.9083000E-01,-6.5231323E-04
-2.9082084E-01,-6.5231323E-04
-2.9081168E-01,-6.4468384E-04
-2.9080252E-01,-6.7520142E-04
-2.9079336E-01,-6.5231323E-04
-2.9078420E-01,-6.9046021E-04
-2.9077504E-01,-6.9046021E-04
-2.9076588E-01,-7.2097778E-04
-2.9075672E-01,-7.0571899E-04
-2.9074756E-01,-7.2860718E-04
-2.9073840E-01,-7.1334839E-04
-2.9072924E-01,-7.1334839E-04
-2.9072008E-01,-6.8283081E-04
-2.9071092E-01,-7.5912476E-04
-2.9070176E-01,-7.3623657E-04
-2.9069260E-01,-7.1334839E-04
-2.9068344E-01,-6.8283081E-04
-2.9067428E-01,-7.2097778E-04
-2.9066512E-01,-6.8283081E-04
-2.9065596E-01,-7.5912476E-04
-2.9064680E-01,-7.4386597E-04
-2.9063764E-01,-7.5912476E-04
-2.9062848E-01,-7.6675415E-04
-2.9061932E-01,-7.3623657E-04
-2.9061016E-01,-7.6675415E-04
-2.9060100E-01,-7.8201294E-04
-2.9059184E-01,-7.6675415E-04
-2.9058268E-01,-7.7438354E-04
-2.9057352E-01,-8.5830688E-04
-2.9056436E-01,-7.8964233E-04
-2.9055520E-01,-7.9727173E-04
-2.9054604E-01,-8.8119507E-04
-2.9053688E-01,-8.3541870E-04
-2.9052772E-01,-8.8119507E-04
-2.9051856E-01,-8.3541870E-04
-2.9050940E-01,-8.2778931E-04
-2.9050024E-01,-8.0490112E-04
-2.9049108E-01,-8.0490112E-04
-2.9048192E-01,-8.8119507E-04
-2.9047276E-01,-8.4304810E-04
-2.9046360E-01,-8.3541870E-04
-2.9045444E-01,-8.1253052E-04
-2.9044528E-01,-8.4304810E-04
-2.9043612E-01,-8.4304810E-04
-2.9042696E-01,-8.5830688E-04
-2.9041780E-01,-8.5830688E-04
-2.9040864E-01,-8.4304810E-04
-2.9039948E-01,-8.9645386E-04
-2.9039032E-01,-8.8882446E-04
-2.9038116E-01,-8.6593628E-04
-2.9037200E-01,-9.1171265E-04
-2.9036284E-01,-9.0408325E-04
-2.9035368E-01,-8.8882446E-04
-2.9034452E-01,-8.8882446E-04
-2.9033536E-01,-8.6593628E-04
-2.9032620E-01,-9.0408325E-04
-2.9031704E-01,-8.6593628E-04
-2.9030788E-01,-8.4304810E-04
-2.9029872E-01,-8.4304810E-04
-2.9028956E-01,-8.7356567E-04
-2.9028040E-01,-8.4304810E-04
-2.9027124E-01,-8.7356567E-04
-2.9026208E-01,-9.3460083E-04
-2.9025292E-01,-9.4223022E-04
-2.9024376E-01,-9.5748901E-04
-2.9023460E-01,-1.0490417E-03
-2.9022544E-01,-1.0261536E-03
-2.9021628E-01,-9.7274780E-04
-2.9020712E-01,-1.0185242E-03
-2.9019796E-01,-9.9563599E-04
-2.9018880E-01,-1.0032654E-03
-2.9017964E-01,-1.0261536E-03
-2.9017048E-01,-1.0566711E-03
-2.9016132E-01,-9.9563599E-04
-2.9015216E-01,-1.0490417E-03
-2.9014300E-01,-1.0719299E-03
-2.9013384E-01,-1.0490417E-03
-2.9012468E-01,-1.0643005E-03
-2.9011552E-01,-1.0643005E-03
-2.9010636E-01,-1.0566711E-03
-2.9009720E-01,-1.0566711E-03
-2.9008804E-01,-1.0871887E-03
-2.9007888E-01,-1.0948181E-03
-2.9006972E-01,-1.0185242E-03
-2.9006056E-01,-1.0643005E-03
-2.9005140E-01,-1.0871887E-03
-2.9004224E-01,-1.0643005E-03
-2.9003308E-01,-1.0566711E-03
-2.9002392E-01,-1.0566711E-03
-2.9001476E-01,-1.0795593E-03
-2.9000560E-01,-1.0948181E-03
-2.8999644E-01,-1.1177063E-03
-2.8998728E-01,-1.0795593E-03
-2.8997812E-01,-1.0871887E-03
-2.8996896E-01,-1.0948181E-03
-2.8995980E-01,-1.1253357E-03
-2.8995064E-01,-1.1405945E-03
-2.8994148E-01,-1.1634827E-03
-2.8993232E-01,-1.1100769E-03
-2.8992316E-01,-1.1558533E-03
-2.8991400E-01,-1.1558533E-03
-2.8990484E-01,-1.1711121E-03
-2.8989568E-01,-1.1634827E-03
-2.8988652E-01,-1.1634827E-03
-2.8987736E-01,-1.2092590E-03
-2.8986820E-01,-1.1711121E-03
-2.8985904E-01,-1.1787415E-03
-2.8984988E-01,-1.1863708E-03
-2.8984072E-01,-1.1940002E-03
-2.8983156E-01,-1.1863708E-03
-2.8982240E-01,-1.1634827E-03
-2.8981324E-01,-1.1787415E-03
-2.8980408E-01,-1.2092590E-03
-2.8979492E-01,-1.2474060E-03
-2.8978576E-01,-1.2245178E-03
-2.8977660E-01,-1.2245178E-03
-2.8976744E-01,-1.2321472E-03
-2.8975828E-01,-1.2092590E-03
-2.8974912E-01,-1.2626648E-03
-2.8973996E-01,-1.2855530E-03
-2.8973080E-01,-1.2550354E-03
-2.8972164E-01,-1.2550354E-03
-2.8971248E-01,-1.2702942E-03
-2.8970332E-01,-1.2931824E-03
-2.8969416E-01,-1.3084412E-03
-2.8968500E-01,-1.3160706E-03
-2.8967584E-01,-1.3008118E-03
-2.8966668E-01,-1.2474060E-03
-2.8965752E-01,-1.2702942E-03
-2.8964836E-01,-1.2626648E-03
-2.8963920E-01,-1.2550354E-03
-2.8963004E-01,-1.3160706E-03
-2.8962088E-01,-1.3084412E-03
-2.8961172E-01,-1.3008118E-03
-2.8960256E-01,-1.3237000E-03
-2.8959340E-01,-1.3313293E-03
-2.8958424E-01,-1.3008118E-03
-2.8957508E-01,-1.2779236E-03
-2.8956592E-01,-1.2855530E-03
-2.8955676E-01,-1.2779236E-03
-2.8954760E-01,-1.3084412E-03
-2.8953844E-01,-1.3160706E-03
-2.8952928E-01,-1.3389587E-03
-2.8952012E-01,-1.3542175E-03
-2.8951096E-01,-1.3465881E-03
-2.8950180E-01,-1.3771057E-03
-2.8949264E-01,-1.3542175E-03
-2.8948348E-01,-1.3771057E-03
-2.8947432E-01,-1.3847351E-03
-2.8946516E-01,-1.3923645E-03
-2.8945600E-01,-1.3389587E-03
-2.8944684E-01,-1.3389587E-03
-2.8943768E-01,-1.3618469E-03
-2.8942852E-01,-1.4076233E-03
-2.8941936E-01,-1.3847351E-03
-2.8941020E-01,-1.3542175E-03
-2.8940104E-01,-1.3542175E-03
-2.8939188E-01,-1.3618469E-03
-2.8938272E-01,-1.3694763E-03
-2.8937356E-01,-1.4076233E-03
-2.8936440E-01,-1.3465881E-03
-2.8935524E-01,-1.3389587E-03
-2.8934608E-01,-1.3542175E-03
-2.8933692E-01,-1.4228821E-03
-2.8932776E-01,-1.4076233E-03
-2.8931860E-01,-1.3618469E-03
-2.8930944E-01,-1.3771057E-03
-2.8930028E-01,-1.3847351E-03
-2.8929112E-01,-1.3694763E-03
-2.8928196E-01,-1.3847351E-03
-2.8927280E-01,-1.4228821E-03
-2.8926364E-01,-1.3542175E-03
-2.8925448E-01,-1.3465881E-03
-2.8924532E-01,-1.3847351E-03
-2.8923616E-01,-1.3771057E-03
-2.8922700E-01,-1.3923645E-03
-2.8921784E-01,-1.3847351E-03
-2.8920868E-01,-1.4305115E-03
-2.8919952E-01,-1.3999939E-03
-2.8919036E-01,-1.3542175E-03
-2.8918120E-01,-1.3771057E-03
-2.8917204E-01,-1.3618469E-03
-2.8916288E-01,-1.3999939E-03
-2.8915372E-01,-1.3999939E-03
-2.8914456E-01,-1.4305115E-03
-2.8913540E-01,-1.3999939E-03
-2.8912624E-01,-1.3771057E-03
-2.8911708E-01,-1.4152527E-03
-2.8910792E-01,-1.4457703E-03
-2.8909876E-01,-1.4610291E-03
-2.8908960E-01,-1.4686584E-03
-2.8908044E-01,-1.4533997E-03
-2.8907128E-01,-1.4839172E-03
-2.8906212E-01,-1.5373230E-03
-2.8905296E-01,-1.5220642E-03
-2.8904380E-01,-1.5068054E-03
-2.8903464E-01,-1.5220642E-03
-2.8902548E-01,-1.5373230E-03
-2.8901632E-01,-1.5068054E-03
-2.8900716E-01,-1.5144348E-03
-2.8899800E-01,-1.4686584E-03
-2.8898884E-01,-1.4839172E-03
-2.8897968E-01,-1.5144348E-03
-2.8897052E-01,-1.5449524E-03
-2.8896136E-01,-1.5602112E-03
-2.8895220E-01,-1.5830994E-03
-2.8894304E-01,-1.5907288E-03
-2.8893388E-01,-1.5830994E-03
-2.8892472E-01,-1.5983582E-03
-2.8891556E-01,-1.6136169E-03
-2.8890640E-01,-1.6136169E-03
-2.8889724E-01,-1.6441345E-03
-2.8888808E-01,-1.6365051E-03
-2.8887892E-01,-1.6517639E-03
-2.8886976E-01,-1.6517639E-03
-2.8886060E-01,-1.6136169E-03
-2.8885144E-01,-1.5754700E-03
-2.8884228E-01,-1.5678406E-03
-2.8883312E-01,-1.5983582E-03
-2.8882396E-01,-1.5754700E-03
-2.8881480E-01,-1.5373230E-03
-2.8880564E-01,-1.5830994E-03
-2.8879648E-01,-1.5602112E-03
-2.8878732E-01,-1.5449524E-03
-2.8877816E-01,-1.5754700E-03
-2.8876900E-01,-1.5983582E-03
-2.8875984E-01,-1.6288757E-03
-2.8875068E-01,-1.5983582E-03
-2.8874152E-01,-1.6288757E-03
-2.8873236E-01,-1.5754700E-03
-2.8872320E-01,-1.6059875E-03
-2.8871404E-01,-1.6365051E-03
-2.8870488E-01,-1.6212463E-03
-2.8869572E-01,-1.6441345E-03
-2.8868656E-01,-1.6059875E-03
-2.8867740E-01,-1.6441345E-03
-2.8866824E-01,-1.6136169E-03
-2.8865908E-01,-1.5830994E-03
-2.8864992E-01,-1.6441345E-03
-2.8864076E-01,-1.6593933E-03
-2.8863160E-01,-1.5830994E-03
-2.8862244E-01,-1.5830994E-03
-2.8861328E-01,-1.5907288E-03
-2.8860412E-01,-1.6365051E-03
-2.8859496E-01,-1.6059875E-03
-2.8858580E-01,-1.6136169E-03
-2.8857664E-01,-1.6441345E-03
-2.8856748E-01,-1.6822815E-03
-2.8855832E-01,-1.6822815E-03
-2.8854916E-01,-1.6670227E-03
-2.8854000E-01,-1.7127991E-03
-2.8853084E-01,-1.6746521E-03
-2.8852168E-01,-1.6899109E-03
-2.8851252E-01,-1.6975403E-03
-2.8850336E-01,-1.6288757E-03
-2.8849420E-01,-1.6288757E-03
-2.8848504E-01,-1.6517639E-03
-2.8847588E-01,-1.6212463E-03
-2.8846672E-01,-1.6822815E-03
-2.8845756E-01,-1.6517639E-03
-2.8844840E-01,-1.6593933E-03
-2.8843924E-01,-1.7280579E-03
-2.8843008E-01,-1.6746521E-03
-2.8842092E-01,-1.6593933E-03
-2.8841176E-01,-1.7356873E-03
-2.8840260E-01,-1.6822815E-03
-2.8839344E-01,-1.6670227E-03
-2.8838428E-01,-1.6975403E-03
-2.8837512E-01,-1.7051697E-03
-2.8836596E-01,-1.7585754E-03
-2.8835680E-01,-1.7890930E-03
-2.8834764E-01,-1.7662048E-03
-2.8833848E-01,-1.8196106E-03
-2.8832932E-01,-1.7509460E-03
-2.8832016E-01,-1.7509460E-03
-2.8831100E-01,-1.7509460E-03
-2.8830184E-01,-1.7662048E-03
-2.8829268E-01,-1.7814636E-03
-2.8828352E-01,-1.7356873E-03
-2.8827436E-01,-1.7890930E-03
-2.8826520E-01,-1.7585754E-03
-2.8825604E-01,-1.7967224E-03
-2.8824688E-01,-1.7662048E-03
-2.8823772E-01,-1.7814636E-03
-2.8822856E-01,-1.7814636E-03
-2.8821940E-01,-1.8119812E-03
-2.8821024E-01,-1.8501282E-03
-2.8820108E-01,-1.8653870E-03
-2.8819192E-01,-1.8348694E-03
-2.8818276E-01,-1.7738342E-03
-2.8817360E-01,-1.8043518E-03
-2.8816444E-01,-1.8653870E-03
-2.8815528E-01,-1.8806458E-03
-2.8814612E-01,-1.8882751E-03
-2.8813696E-01,-1.9035339E-03
-2.8812780E-01,-1.8653870E-03
-2.8811864E-01,-1.9035339E-03
-2.8810948E-01,-1.8959045E-03
-2.8810032E-01,-1.8882751E-03
-2.8809116E-01,-1.9111633E-03
-2.8808200E-01,-1.9187927E-03
-2.8807284E-01,-1.8806458E-03
-2.8806368E-01,-1.9340515E-03
-2.8805452E-01,-1.9111633E-03
-2.8804536E-01,-1.9035339E-03
-2.8803620E-01,-1.9340515E-03
-2.8802704E-01,-1.8806458E-03
-2.8801788E-01,-1.9111633E-03
-2.8800872E-01,-1.8882751E-03
-2.8799956E-01,-1.9111633E-03
-2.8799040E-01,-1.9416809E-03
-2.8798124E-01,-1.8959045E-03
-2.8797208E-01,-1.9569397E-03
-2.8796292E-01,-1.9493103E-03
-2.8795376E-01,-2.0103455E-03
-2.8794460E-01,-1.9111633E-03
-2.8793544E-01,-1.9111633E-03
-2.8792628E-01,-1.9340515E-03
-2.8791712E-01,-1.9340515E-03
-2.8790796E-01,-1.8959045E-03
-2.8789880E-01,-1.8806458E-03
-2.8788964E-01,-1.8806458E-03
-2.8788048E-01,-1.9493103E-03
-2.8787132E-01,-1.9645691E-03
-2.8786216E-01,-1.9874573E-03
-2.8785300E-01,-2.0332336E-03
-2.8784384E-01,-1.9569397E-03
-2.8783468E-01,-2.0332336E-03
-2.8782552E-01,-2.0027161E-03
-2.8781636E-01,-1.9416809E-03
-2.8780720E-01,-1.9874573E-03
-2.8779804E-01,-1.9874573E-03
-2.8778888E-01,-1.9798279E-03
-2.8777972E-01,-1.9416809E-03
-2.8777056E-01,-1.9264221E-03
-2.8776140E-01,-1.9340515E-03
-2.8775224E-01,-1.9340515E-03
-2.8774308E-01,-1.9569397E-03
-2.8773392E-01,-1.9187927E-03
-2.8772476E-01,-1.9264221E-03
-2.8771560E-01,-1.9798279E-03
-2.8770644E-01,-1.9493103E-03
-2.8769728E-01,-1.9950867E-03
-2.8768812E-01,-1.9950867E-03
-2.8767896E-01,-1.9645691E-03
-2.8766980E-01,-1.9493103E-03
-2.8766064E-01,-1.9721985E-03
-2.8765148E-01,-2.0027161E-03
-2.8764232E-01,-1.9721985E-03
-2.8763316E-01,-1.9645691E-03
-2.8762400E-01,-1.9264221E-03
-2.8761484E-01,-1.9798279E-03
-2.8760568E-01,-1.9416809E-03
-2.8759652E-01,-1.9340515E-03
-2.8758736E-01,-1.9416809E-03
-2.8757820E-01,-1.9416809E-03
-2.8756904E-01,-1.9798279E-03
-2.8755988E-01,-1.9950867E-03
-2.8755072E-01,-1.9874573E-03
-2.8754156E-01,-1.9721985E-03
-2.8753240E-01,-1.9798279E-03
-2.8752324E-01,-1.9493103E-03
-2.8751408E-01,-1.9721985E-03
-2.8750492E-01,-1.9721985E-03
-2.8749576E-01,-1.9721985E-03
-2.8748660E-01,-1.9493103E-03
-2.8747744E-01,-1.9569397E-03
-2.8746828E-01,-1.9493103E-03
-2.8745912E-01,-1.9569397E-03
-2.8744996E-01,-1.9493103E-03
-2.8744080E-01,-1.9874573E-03
-2.8743164E-01,-1.9721985E-03
-2.8742248E-01,-1.9569397E-03
-2.8741332E-01,-1.9493103E-03
-2.8740416E-01,-1.9721985E-03
-2.8739500E-01,-1.9340515E-03
-2.8738584E-01,-1.9035339E-03
-2.8737668E-01,-1.9721985E-03
-2.8736752E-01,-1.9721985E-03
-2.8735836E-01,-2.0103455E-03
-2.8734920E-01,-1.9721985E-03
-2.8734004E-01,-1.9340515E-03
-2.8733088E-01,-1.9721985E-03
-2.8732172E-01,-1.9493103E-03
-2.8731256E-01,-1.9874573E-03
-2.8730340E-01,-1.9416809E-03
-2.8729424E-01,-1.9340515E-03
-2.8728508E-01,-1.9264221E-03
-2.8727592E-01,-1.9264221E-03
-2.8726676E-01,-1.9111633E-03
-2.8725760E-01,-1.9493103E-03
-2.8724844E-01,-1.9416809E-03
-2.8723928E-01,-1.9340515E-03
-2.8723012E-01,-1.9645691E-03
-2.8722096E-01,-1.9569397E-03
-2.8721180E-01,-1.9645691E-03
-2.8720264E-01,-1.9340515E-03
-2.8719348E-01,-1.9721985E-03
-2.8718432E-01,-1.9874573E-03
-2.8717516E-01,-1.9721985E-03
-2.8716600E-01,-1.9264221E-03
-2.8715684E-01,-2.0027161E-03
-2.8714768E-01,-1.9950867E-03
-2.8713852E-01,-2.0027161E-03
-2.8712936E-01,-2.0103455E-03
-2.8712020E-01,-2.0179749E-03
-2.8711104E-01,-1.9950867E-03
-2.8710188E-01,-1.9721985E-03
-2.8709272E-01,-1.9721985E-03
-2.8708356E-01,-2.0256042E-03
-2.8707440E-01,-2.0103455E-03
-2.8706524E-01,-2.0179749E-03
-2.8705608E-01,-2.0256042E-03
-2.8704692E-01,-2.0179749E-03
-2.8703776E-01,-2.0103455E-03
-2.8702860E-01,-1.9950867E-03
-2.8701944E-01,-2.0027161E-03
-2.8701028E-01,-1.9874573E-03
-2.8700112E-01,-1.9798279E-03
-2.8699196E-01,-2.0179749E-03
-2.8698280E-01,-1.9340515E-03
-2.8697364E-01,-1.9798279E-03
-2.8696448E-01,-1.9035339E-03
-2.8695532E-01,-1.9035339E-03
-2.8694616E-01,-1.8959045E-03
-2.8693700E-01,-1.9111633E-03
-2.8692784E-01,-1.9111633E-03
-2.8691868E-01,-1.9569397E-03
-2.8690952E-01,-1.9721985E-03
-2.8690036E-01,-1.9798279E-03
-2.8689120E-01,-1.9340515E-03
-2.8688204E-01,-1.9187927E-03
-2.8687288E-01,-2.0103455E-03
-2.8686372E-01,-2.0027161E-03
-2.8685456E-01,-2.0103455E-03
-2.8684540E-01,-1.9645691E-03
-2.8683624E-01,-1.9874573E-03
-2.8682708E-01,-1.9721985E-03
-2.8681792E-01,-2.0027161E-03
-2.8680876E-01,-1.9874573E-03
-2.8679960E-01,-1.9340515E-03
-2.8679044E-01,-1.9493103E-03
-2.8678128E-01,-1.9340515E-03
-2.8677212E-01,-1.9569397E-03
-2.8676296E-01,-1.9340515E-03
-2.8675380E-01,-2.0179749E-03
-2.8674464E-01,-1.9798279E-03
-2.8673548E-01,-2.0027161E-03
-2.8672632E-01,-2.0561218E-03
-2.8671716E-01,-2.0256042E-03
-2.8670800E-01,-2.0103455E-03
-2.8669884E-01,-2.0179749E-03
-2.8668968E-01,-1.9798279E-03
-2.8668052E-01,-1.9416809E-03
-2.8667136E-01,-1.9874573E-03
-2.8666220E-01,-1.9798279E-03
-2.8665304E-01,-1.9721985E-03
-2.8664388E-01,-1.9493103E-03
-2.8663472E-01,-1.9340515E-03
-2.8662556E-01,-1.9111633E-03
-2.8661640E-01,-1.9416809E-03
-2.8660724E-01,-1.9264221E-03
-2.8659808E-01,-1.9340515E-03
-2.8658892E-01,-1.9645691E-03
-2.8657976E-01,-1.9493103E-03
-2.8657060E-01,-1.9874573E-03
-2.8656144E-01,-2.0027161E-03
-2.8655228E-01,-2.0637512E-03
-2.8654312E-01,-2.0027161E-03
-2.8653396E-01,-2.0027161E-03
-2.8652480E-01,-1.9721985E-03
-2.8651564E-01,-2.0027161E-03
-2.8650648E-01,-2.0027161E-03
-2.8649732E-01,-2.0103455E-03
-2.8648816E-01,-2.0408630E-03
-2.8647900E-01,-2.0027161E-03
-2.8646984E-01,-1.9950867E-03
-2.8646068E-01,-2.0179749E-03
-2.8645152E-01,-2.0027161E-03
-2.8644236E-01,-1.9493103E-03
-2.8643320E-01,-1.9493103E-03
-2.8642404E-01,-1.9416809E-03
-2.8641488E-01,-1.9798279E-03
-2.8640572E-01,-1.9721985E-03
-2.8639656E-01,-1.9798279E-03
-2.8638740E-01,-1.9874573E-03
-2.8637824E-01,-1.9798279E-03
-2.8636908E-01,-2.0103455E-03
-2.8635992E-01,-1.9721985E-03
-2.8635076E-01,-1.9721985E-03
-2.8634160E-01,-1.9569397E-03
-2.8633244E-01,-1.9950867E-03
-2.8632328E-01,-1.9416809E-03
-2.8631412E-01,-1.9340515E-03
-2.8630496E-01,-1.9111633E-03
-2.8629580E-01,-1.9493103E-03
-2.8628664E-01,-1.9416809E-03
-2.8627748E-01,-1.9187927E-03
-2.8626832E-01,-1.9798279E-03
-2.8625916E-01,-1.9569397E-03
-2.8625000E-01,-1.9340515E-03
-2.8624084E-01,-1.9645691E-03
-2.8623168E-01,-1.9187927E-03
-2.8622252E-01,-1.9416809E-03
-2.8621336E-01,-1.9721985E-03
-2.8620420E-01,-1.9111633E-03
-2.8619504E-01,-1.9035339E-03
-2.8618588E-01,-1.8959045E-03
-2.8617672E-01,-1.9111633E-03
-2.8616756E-01,-1.9111633E-03
-2.8615840E-01,-1.9340515E-03
-2.8614924E-01,-1.9493103E-03
-2.8614008E-01,-1.9340515E-03
-2.8613092E-01,-1.8959045E-03
-2.8612176E-01,-1.9569397E-03
-2.8611260E-01,-1.9264221E-03
-2.8610344E-01,-1.9340515E-03
-2.8609428E-01,-1.9340515E-03
-2.8608512E-01,-1.9340515E-03
-2.8607596E-01,-1.9264221E-03
-2.8606680E-01,-1.9416809E-03
-2.8605764E-01,-1.9416809E-03
-2.8604848E-01,-1.9187927E-03
-2.8603932E-01,-1.9569397E-03
-2.8603016E-01,-1.9264221E-03
-2.8602100E-01,-1.9111633E-03
-2.8601184E-01,-1.8882751E-03
-2.8600268E-01,-1.8959045E-03
-2.8599352E-01,-1.9111633E-03
-2.8598436E-01,-1.8882751E-03
-2.8597520E-01,-1.9264221E-03
-2.8596604E-01,-1.8730164E-03
-2.8595688E-01,-1.9111633E-03
-2.8594772E-01,-1.8501282E-03
-2.8593856E-01,-1.8424988E-03
-2.8592940E-01,-1.8882751E-03
-2.8592024E-01,-1.8882751E-03
-2.8591108E-01,-1.8577576E-03
-2.8590192E-01,-1.8501282E-03
-2.8589276E-01,-1.8653870E-03
-2.8588360E-01,-1.8959045E-03
-2.8587444E-01,-1.9035339E-03
-2.8586528E-01,-1.8806458E-03
-2.8585612E-01,-1.9035339E-03
-2.8584696E-01,-1.8806458E-03
-2.8583780E-01,-1.8730164E-03
-2.8582864E-01,-1.8577576E-03
-2.8581948E-01,-1.8501282E-03
-2.8581032E-01,-1.8653870E-03
-2.8580116E-01,-1.8272400E-03
-2.8579200E-01,-1.8196106E-03
-2.8578284E-01,-1.8272400E-03
-2.8577368E-01,-1.8348694E-03
-2.8576452E-01,-1.8577576E-03
-2.8575536E-01,-1.8730164E-03
-2.8574620E-01,-1.8882751E-03
-2.8573704E-01,-1.8501282E-03
-2.8572788E-01,-1.8196106E-03
-2.8571872E-01,-1.8577576E-03
-2.8570956E-01,-1.8501282E-03
-2.8570040E-01,-1.8653870E-03
-2.8569124E-01,-1.8959045E-03
-2.8568208E-01,-1.9264221E-03
-2.8567292E-01,-1.9187927E-03
-2.8566376E-01,-1.9035339E-03
-2.8565460E-01,-1.9111633E-03
-2.8564544E-01,-1.8882751E-03
-2.8563628E-01,-1.8653870E-03
-2.8562712E-01,-1.8424988E-03
-2.8561796E-01,-1.8577576E-03
-2.8560880E-01,-1.8272400E-03
-2.8559964E-01,-1.7890930E-03
-2.8559048E-01,-1.7967224E-03
-2.8558132E-01,-1.7890930E-03
-2.8557216E-01,-1.8272400E-03
-2.8556300E-01,-1.8730164E-03
-2.8555384E-01,-1.8043518E-03
-2.8554468E-01,-1.8196106E-03
-2.8553552E-01,-1.8577576E-03
-2.8552636E-01,-1.8272400E-03
-2.8551720E-01,-1.8348694E-03
-2.8550804E-01,-1.8348694E-03
-2.8549888E-01,-1.8577576E-03
-2.8548972E-01,-1.8348694E-03
-2.8548056E-01,-1.8043518E-03
-2.8547140E-01,-1.8348694E-03
-2.8546224E-01,-1.8424988E-03
-2.8545308E-01,-1.8577576E-03
-2.8544392E-01,-1.7814636E-03
-2.8543476E-01,-1.8272400E-03
-2.8542560E-01,-1.8348694E-03
-2.8541644E-01,-1.8730164E-03
-2.8540728E-01,-1.8196106E-03
-2.8539812E-01,-1.8272400E-03
-2.8538896E-01,-1.8043518E-03
-2.8537980E-01,-1.7814636E-03
-2.8537064E-01,-1.7585754E-03
-2.8536148E-01,-1.7890930E-03
-2.8535232E-01,-1.7814636E-03
-2.8534316E-01,-1.7738342E-03
-2.8533400E-01,-1.7814636E-03
-2.8532484E-01,-1.7738342E-03
-2.8531568E-01,-1.7738342E-03
-2.8530652E-01,-1.8043518E-03
-2.8529736E-01,-1.8348694E-03
-2.8528820E-01,-1.7814636E-03
-2.8527904E-01,-1.8043518E-03
-2.8526988E-01,-1.7509460E-03
-2.8526072E-01,-1.7051697E-03
-2.8525156E-01,-1.7204285E-03
-2.8524240E-01,-1.7204285E-03
-2.8523324E-01,-1.6746521E-03
-2.8522408E-01,-1.6822815E-03
-2.8521492E-01,-1.6441345E-03
-2.8520576E-01,-1.6212463E-03
-2.8519660E-01,-1.6899109E-03
-2.8518744E-01,-1.6593933E-03
-2.8517828E-01,-1.6746521E-03
-2.8516912E-01,-1.7051697E-03
-2.8515996E-01,-1.7127991E-03
-2.8515080E-01,-1.7051697E-03
-2.8514164E-01,-1.6822815E-03
-2.8513248E-01,-1.6746521E-03
-2.8512332E-01,-1.6059875E-03
-2.8511416E-01,-1.6136169E-03
-2.8510500E-01,-1.5830994E-03
-2.8509584E-01,-1.6059875E-03
-2.8508668E-01,-1.6136169E-03
-2.8507752E-01,-1.6059875E-03
-2.8506836E-01,-1.5983582E-03
-2.8505920E-01,-1.6059875E-03
-2.8505004E-01,-1.5754700E-03
-2.8504088E-01,-1.5907288E-03
-2.8503172E-01,-1.6059875E-03
-2.8502256E-01,-1.5678406E-03
-2.8501340E-01,-1.5602112E-03
-2.8500424E-01,-1.5678406E-03
-2.8499508E-01,-1.5602112E-03
-2.8498592E-01,-1.4915466E-03
-2.8497676E-01,-1.4915466E-03
-2.8496760E-01,-1.4686584E-03
-2.8495844E-01,-1.4381409E-03
-2.8494928E-01,-1.4533997E-03
